Track,Race,RaceDate,PostTime,Gait,Purse,TCR,Condition,PP,Horse,Driver,Power,Pace,Speed,Class,AvgSpd,BestSpd,AvgCR,DaysSince,AvgFinalOdds_to1,AvgFinalOdds_DEC,AvgFinalOdds_Used,FormString,ITM_Pct,FP_Grit_Count,FP_Gain_Count,FP_OutsideBoard_Count,FP_Improve_Count,FP_FinishBonus_Sum,FP_PP_Dates_Used,FormPoints,AvgWinClass,MedianPurse10,AvgCR_10,MedianCR_10,ClassVsToday,EarlySpeedPoints,EarlySpeedStarts,EarlySpeedRating,PP_Power_Last,PostRTG_Fast,SourceXML,DriverRating,PowerPoints,PP_Pace2,PP_AvgCR2,PP_BestSpd2,PP_AvgSpd2,PP_Power2,PP_Bonus1,FieldStrength,DominantHorse,DominanceIndex,FieldStrength_Z,Pace_Z,AvgSpd_Z,BestSpd_Z,AvgCR_Z,Power_Z,DriverRating_Z,PostRTG_Fast_Z,EarlySpeedRating_Z,PostRTG_Z,Layoff_Tier,Layoff_Label,Rank_FormPoints,Rank_PowerPoints,Rank_AvgCR,Rank_BestSpd,Rank_EarlySpeed,Rank_Power,Rank_Speed,Rank_Pace,IndexValue,Horse_norm,ClosingGap,LayoffFlag,ImprovementFlag,ClosingRank,S1_TacticalSpeed,S2_PostTrip,S3_DriverITM,S4_UpCycle,S5_LI,LikelySecondScore,LikelySecondRank,LikelySecondTag
MEA,8,2025-11-21,3:05 AM,PACE,9000.0,88.0,CD ALL AGES NW $5500 L4 STS MORNING LINE: 5-9-1-2,6,Speed Snip,"Angus, Tyler",74.9,83.0,80.0,83.0,80.0,86.0,83.0,11,60.6,61.6,"91.20,82.90,7.70",527647-7136,30.0,0,3,1,2,4,"2025-11-10,2025-10-31,2025-10-21",10,82.0,8.15,83.1,83.0,-4.900000000000006,2,10,0.2,73.6,1.0,mea20251121hmpXML.xml,1.0,0,0,0,0,0,0,0,171.66666666666669,Speaking Volumes,0.8333333333333334,1.119357404180482,-0.633228989008555,-1.5281863549166834,-0.8955993722500222,-0.973328526784575,-1.896535158569992,-0.2033314271101396,0.1707158399105279,-1.072335868354401,0.1707158399105279,1.0,Recent,1.0,5.0,7.0,7.0,8.0,9.0,9.0,7.0,12.0,SPEED SNIP,7.52,,,7.0,0,1,2,0,0,3,8.0,
MEA,8,2025-11-21,3:05 AM,PACE,9000.0,88.0,CD ALL AGES NW $5500 L4 STS MORNING LINE: 5-9-1-2,7,Speaking Volumes,"Jenson, Brady",81.1,84.9,91.0,89.0,91.0,96.0,89.0,7,11.28,12.28,"25.40,6.75,1.69",3-3X1221X846-7,60.0,0,1,0,1,0,"2025-11-14,2025-10-26,2025-10-19",2,86.75,21.25,88.7,88.5,0.7000000000000028,19,10,1.9,79.3,0.0,mea20251121hmpXML.xml,1.0,6,0,2,2,2,0,0,171.66666666666669,Speaking Volumes,0.8333333333333334,1.119357404180482,1.058679715998689,1.438293039921582,1.883846955422455,0.973328526784575,0.1230576247927054,-0.2033314271101396,-0.5975054396868479,2.2759781695685244,-0.5975054396868479,0.0,Fresh,8.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,9.0,SPEAKING VOLUMES,0.0,2UP,,1.0,2,0,2,1,0,5,2.0,
MEA,8,2025-11-21,3:05 AM,PACE,9000.0,88.0,CD ALL AGES NW $5500 L4 STS MORNING LINE: 5-9-1-2,8,Yo Yo Mexico,"Johnston, Shawn",77.1,82.7,83.0,84.0,83.0,86.0,84.0,7,28.9,29.9,"0.90,0.60,85.20",6434-44-3713,40.0,0,1,0,1,4,"2025-11-14,2025-11-07,2025-10-31",6,82.0,7.35,84.4,84.0,-3.5999999999999943,8,10,0.8,79.5,-1.0,mea20251121hmpXML.xml,0.0,0,0,0,0,0,0,0,171.66666666666669,Speaking Volumes,0.8333333333333334,1.119357404180482,-0.9003724687465375,-0.7191465199607928,-0.8955993722500222,-0.6488856845230501,-1.1799054612477466,-1.1183228491057675,-1.3657267192842235,0.1094220273831021,-1.3657267192842235,0.0,Fresh,3.0,5.0,6.0,7.0,4.0,8.0,7.0,8.0,5.0,YO YO MEXICO,6.79,,,6.0,0,0,2,0,0,2,9.0,
MEA,8,2025-11-21,3:05 AM,PACE,9000.0,88.0,CD ALL AGES NW $5500 L4 STS MORNING LINE: 5-9-1-2,9,Patronus Star N,"Palone, Dave",81.4,81.5,90.0,90.0,90.0,93.0,90.0,7,30.23,31.23,"10.10,67.50,13.10",67211-226-54,50.0,0,0,0,2,0,"2025-11-14,2025-11-03,2025-10-17",2,90.0,11.5,90.1,89.5,2.0999999999999943,5,10,0.5,83.4,-1.0,mea20251121hmpXML.xml,3.0,7,0,2,2,2,0,1,171.66666666666669,Speaking Volumes,0.8333333333333334,1.119357404180482,-1.9689463876984803,1.168613094936285,1.0500130571207118,1.2977713690461,0.2207798562457431,1.6266514168811164,-1.3657267192842235,-0.4814569204856494,-1.3657267192842235,0.0,Fresh,8.0,1.0,1.0,2.0,7.0,4.0,2.0,9.0,11.0,PATRONUS STAR N,10.0,3UP,,9.0,0,0,2,2,0,4,5.0,
MEA,9,2025-11-21,3:25 AM,TROT,11800.0,85.0,"CLAIM HANDICAP $16,000-$22,000 W/A MORNING LINE: 6-8-2-3 D.PALONE - #2 OR 6 NO`S 2 & 6, 3 & 8 - UNCOUPLED BY PERMISSION OF PHRC",1,Greentea,"Walters, Justin",78.7,81.3,79.0,79.0,79.0,80.0,79.0,8,5.63,6.63,"3.20,10.90,2.80",1689X175131,50.0,0,2,0,1,7,"2025-11-13,2025-11-07,2025-10-31",10,78.5,8.5,79.2,79.0,-5.799999999999997,4,10,0.4,79.7,1.0,mea20251121hmpXML.xml,0.0,0,0,0,0,0,0,0,166.125,Shinkansen,1.7999999999999972,0.6292854178062012,0.1667196019281782,-1.3594399299258944,-1.8078811751424209,-2.2267315359812305,-0.2392520378092441,-1.2549900398011131,0.0,-0.8313160625620258,0.0,0.0,Fresh,3.0,4.0,8.0,8.0,7.0,5.0,8.0,5.0,11.0,GREENTEA,2.85,,,7.0,0,1,2,0,0,3,7.0,
MEA,9,2025-11-21,3:25 AM,TROT,11800.0,85.0,"CLAIM HANDICAP $16,000-$22,000 W/A MORNING LINE: 6-8-2-3 D.PALONE - #2 OR 6 NO`S 2 & 6, 3 & 8 - UNCOUPLED BY PERMISSION OF PHRC",2,Mister Banjo,"Wrenn, Ronnie Jr",80.4,81.7,83.0,84.0,83.0,84.0,84.0,15,24.8,25.8,"51.70,11.10,11.60",6124972477,30.0,0,0,0,3,0,"2025-11-06,2025-10-30,2025-10-23",3,83.67,11.8,84.1,84.0,-0.9000000000000057,5,10,0.5,79.9,1.0,mea20251121hmpXML.xml,3.0,0,0,0,0,0,0,0,166.125,Shinkansen,1.7999999999999972,0.6292854178062012,0.700222328098356,0.0438529009653514,-0.4624812308503867,0.3929526239966877,0.4530517311707075,1.2549900398011131,0.0,-0.6413009625478485,0.0,1.0,Recent,7.0,4.0,2.0,6.0,6.0,4.0,4.0,2.0,7.0,MISTER BANJO,1.56,,,3.0,1,2,2,0,0,5,4.0,
MEA,9,2025-11-21,3:25 AM,TROT,11800.0,85.0,"CLAIM HANDICAP $16,000-$22,000 W/A MORNING LINE: 6-8-2-3 D.PALONE - #2 OR 6 NO`S 2 & 6, 3 & 8 - UNCOUPLED BY PERMISSION OF PHRC",3,Rose Run Yankee,"Jenson, Brady",77.2,80.1,82.0,82.0,82.0,88.0,82.0,8,7.17,8.17,"4.70,12.90,3.90",287-5521-5-54,30.0,0,1,0,2,0,"2025-11-13,2025-11-06,2025-10-18",3,82.0,10.5,82.3,81.5,-2.700000000000003,0,10,0.0,77.5,1.0,mea20251121hmpXML.xml,1.0,2,0,0,2,0,0,0,166.125,Shinkansen,1.7999999999999972,0.6292854178062012,-1.4337885765823364,-0.30697030675746,0.8829187134416474,-0.6549210399944796,-0.8501083045562592,-0.4183300132670377,0.0,-1.5913764626187352,0.0,0.0,Fresh,7.0,2.0,7.0,2.0,8.0,7.0,5.0,8.0,7.0,ROSE RUN YANKEE,0.0,3UP,,1.0,1,2,2,2,0,7,1.0,LIKELY_SECOND
MEA,9,2025-11-21,3:25 AM,TROT,11800.0,85.0,"CLAIM HANDICAP $16,000-$22,000 W/A MORNING LINE: 6-8-2-3 D.PALONE - #2 OR 6 NO`S 2 & 6, 3 & 8 - UNCOUPLED BY PERMISSION OF PHRC",4,Unbeatable Kemp,"Brown, Brady",78.0,81.6,80.0,84.0,80.0,85.0,84.0,8,25.83,26.83,"50.90,22.00,4.60",32669-273X88,40.0,0,0,0,3,1,"2025-11-13,2025-11-06,2025-08-08",4,83.5,10.0,84.4,85.0,-0.5999999999999943,10,10,1.0,76.2,2.0,mea20251121hmpXML.xml,0.0,0,0,0,0,0,0,0,166.125,Shinkansen,1.7999999999999972,0.6292854178062012,0.5668466465558021,-1.0086167222030828,-0.1261312447773782,0.3929526239966877,-0.524318295624519,-1.2549900398011131,0.8366600265340756,0.3087745375230381,0.8366600265340756,0.0,Fresh,5.0,4.0,2.0,5.0,3.0,6.0,7.0,4.0,6.0,UNBEATABLE KEMP,10.0,3UP,,8.0,1,2,2,2,0,7,1.0,LIKELY_SECOND
MEA,9,2025-11-21,3:25 AM,TROT,11800.0,85.0,"CLAIM HANDICAP $16,000-$22,000 W/A MORNING LINE: 6-8-2-3 D.PALONE - #2 OR 6 NO`S 2 & 6, 3 & 8 - UNCOUPLED BY PERMISSION OF PHRC",5,Whiskey Blu,"Yoder, Wilbur",80.7,81.7,84.0,84.0,84.0,86.0,84.0,15,17.2,18.2,"19.80,9.20,22.60",1461544364,30.0,0,0,0,3,1,"2025-11-06,2025-10-30,2025-10-23",4,82.5,11.8,83.9,84.0,-1.0999999999999943,14,10,1.4,81.1,3.0,mea20251121hmpXML.xml,1.0,0,0,0,0,0,0,0,166.125,Shinkansen,1.7999999999999972,0.6292854178062012,0.700222328098356,0.3946761086881629,0.2102187412956303,0.3929526239966877,0.5752229845201093,-0.4183300132670377,1.6733200530681511,1.0688349375797472,1.6733200530681511,1.0,Recent,5.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,8.0,WHISKEY BLU,2.26,,LI,5.0,1,2,2,0,2,7,1.0,LIKELY_SECOND
MEA,9,2025-11-21,3:25 AM,TROT,11800.0,85.0,"CLAIM HANDICAP $16,000-$22,000 W/A MORNING LINE: 6-8-2-3 D.PALONE - #2 OR 6 NO`S 2 & 6, 3 & 8 - UNCOUPLED BY PERMISSION OF PHRC",6,Tenforthebigguy,"Palone, Dave",83.0,80.7,85.0,84.0,85.0,86.0,84.0,8,3.0,4.0,"1.10,1.90,6.00",9132361312,80.0,0,2,0,3,6,"2025-11-13,2025-11-06,2025-10-30",11,84.6,11.8,84.3,84.0,-0.7000000000000028,9,10,0.9,83.1,1.0,mea20251121hmpXML.xml,3.0,2,0,0,0,2,0,0,166.125,Shinkansen,1.7999999999999972,0.6292854178062012,-0.6335344873270696,0.7454993164109743,0.2102187412956303,0.3929526239966877,1.5118692601988648,1.2549900398011131,0.0,0.1187594375088608,0.0,0.0,Fresh,2.0,2.0,2.0,3.0,4.0,1.0,2.0,6.0,17.0,TENFORTHEBIGGUY,2.2,,LI,4.0,0,1,2,0,2,5,4.0,
MEA,9,2025-11-21,3:25 AM,TROT,11800.0,85.0,"CLAIM HANDICAP $16,000-$22,000 W/A MORNING LINE: 6-8-2-3 D.PALONE - #2 OR 6 NO`S 2 & 6, 3 & 8 - UNCOUPLED BY PERMISSION OF PHRC",7,Mystical Peter,"Pantaleano, Jim",75.3,80.2,82.0,84.0,82.0,84.0,84.0,8,15.2,16.2,"24.80,13.40,7.40",6672544523,30.0,0,1,0,2,3,"2025-11-13,2025-11-06,2025-10-30",6,83.5,7.7,84.3,84.5,-0.7000000000000028,9,10,0.9,78.7,0.0,mea20251121hmpXML.xml,2.0,0,0,0,0,0,0,0,166.125,Shinkansen,1.7999999999999972,0.6292854178062012,-1.3004128950397824,-0.30697030675746,-0.4624812308503867,0.3929526239966877,-1.6238595757691474,0.4183300132670377,-0.8366600265340756,0.1187594375088608,-0.8366600265340756,0.0,Fresh,4.0,4.0,2.0,6.0,4.0,8.0,5.0,7.0,8.0,MYSTICAL PETER,2.36,,,6.0,0,0,2,0,0,2,8.0,
MEA,9,2025-11-21,3:25 AM,TROT,11800.0,85.0,"CLAIM HANDICAP $16,000-$22,000 W/A MORNING LINE: 6-8-2-3 D.PALONE - #2 OR 6 NO`S 2 & 6, 3 & 8 - UNCOUPLED BY PERMISSION OF PHRC",8,Shinkansen,"Indof, Jeremy",81.0,82.1,88.0,85.0,88.0,90.0,85.0,8,1.67,2.67,"3.30,0.60,1.10",6374112121,70.0,0,1,3,1,8,"2025-11-13,2025-11-06,2025-10-30",13,84.83,11.8,84.6,84.5,-0.4000000000000057,16,10,1.6,80.2,-1.0,mea20251121hmpXML.xml,2.0,6,0,2,2,2,0,0,166.125,Shinkansen,1.7999999999999972,0.6292854178062012,1.233725054268515,1.7979689395794085,1.5556186855876644,0.9168894559922712,0.6973942378695113,0.4183300132670377,-1.6733200530681511,1.4488651376081023,-1.6733200530681511,0.0,Fresh,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,20.0,SHINKANSEN,0.41,,,2.0,2,0,2,0,0,4,6.0,
MEA,10,2025-11-21,3:45 AM,PACE,12000.0,90.0,CD ALL AGES NW $9500 L4 STS AE: NW 7 EXT PM RACES LIFE (3YO`S ALLOWED 25%) MORNING LINE: 5-6-4-3 R.WRENN JR - #3 OR 5 D.PALONE - #4 OR 6 NO`S 3 & 5 - UNCOUPLED BY PERMISSION OF PHRC,1,Skipper N,"Walters, Justin",81.4,85.7,88.0,89.0,88.0,92.0,89.0,28,8.07,9.07,"2.40,20.40,1.40",1-1-4-410-62-4-1,50.0,0,2,0,0,5,"2025-10-24,2025-10-10,2025-09-26",7,87.5,13.0,88.78,89.0,-1.2199999999999989,4,9,0.444,82.1,1.0,mea20251121hmpXML.xml,0.0,2,0,0,2,0,0,0,176.14285714285714,Moment Is Here,1.6999999999999982,1.515205023679361,-0.8928816473610933,-0.1665809988806597,0.2540548953377864,0.4572988116080214,-1.0265322512424029,-0.9315885051121782,-0.3003757045930554,-0.9366041625135232,-0.3003757045930554,2.0,Layoff,2.0,4.0,4.0,3.0,7.0,7.0,4.0,6.0,10.0,SKIPPER N,0.0,2UP,,1.0,1,1,2,1,0,5,3.0,
MEA,10,2025-11-21,3:45 AM,PACE,12000.0,90.0,CD ALL AGES NW $9500 L4 STS AE: NW 7 EXT PM RACES LIFE (3YO`S ALLOWED 25%) MORNING LINE: 5-6-4-3 R.WRENN JR - #3 OR 5 D.PALONE - #4 OR 6 NO`S 3 & 5 - UNCOUPLED BY PERMISSION OF PHRC,2,Sandbetweenmytoes,"Brown, Brady",82.9,87.1,84.0,85.0,84.0,88.0,85.0,7,8.07,9.07,"2.80,16.40,5.00",73-15-383531,60.0,0,1,1,0,4,"2025-11-14,2025-11-07,2025-10-27",6,81.0,8.0,84.8,85.5,-5.200000000000003,10,10,1.0,81.4,1.0,mea20251121hmpXML.xml,0.0,0,0,0,0,0,0,0,176.14285714285714,Moment Is Here,1.6999999999999982,1.515205023679361,0.1873949136436785,-1.7213369884334762,-1.1686525185538297,-0.965408602283594,-0.4592381123979157,-0.9315885051121782,-0.3003757045930554,-0.1503092098598061,-0.3003757045930554,0.0,Fresh,5.0,5.0,6.0,7.0,4.0,5.0,7.0,4.0,7.0,SANDBETWEENMYTOES,5.99,,,5.0,0,2,2,0,0,4,6.0,
MEA,10,2025-11-21,3:45 AM,PACE,12000.0,90.0,CD ALL AGES NW $9500 L4 STS AE: NW 7 EXT PM RACES LIFE (3YO`S ALLOWED 25%) MORNING LINE: 5-6-4-3 R.WRENN JR - #3 OR 5 D.PALONE - #4 OR 6 NO`S 3 & 5 - UNCOUPLED BY PERMISSION OF PHRC,3,Act Fast,"Burke, Bradley",85.2,88.5,87.0,87.0,87.0,89.0,87.0,7,4.4,5.4,"5.50,1.40,6.30",343-9-43-2421,60.0,0,0,1,1,5,"2025-11-14,2025-11-07,2025-10-31",7,83.67,8.6,86.6,86.5,-3.4000000000000057,24,10,2.4,81.2,1.0,mea20251121hmpXML.xml,0.0,0,0,0,0,0,0,0,176.14285714285714,Moment Is Here,1.6999999999999982,1.515205023679361,1.2676714746484614,-0.5552699962688639,-0.8129756650809257,-0.2540548953377863,0.4106129004969632,-0.9315885051121782,-0.3003757045930554,1.829570167325812,-0.3003757045930554,0.0,Fresh,2.0,5.0,5.0,5.0,1.0,3.0,6.0,1.0,8.0,ACT FAST,7.81,,,6.0,1,2,2,0,0,5,3.0,
MEA,10,2025-11-21,3:45 AM,PACE,12000.0,90.0,CD ALL AGES NW $9500 L4 STS AE: NW 7 EXT PM RACES LIFE (3YO`S ALLOWED 25%) MORNING LINE: 5-6-4-3 R.WRENN JR - #3 OR 5 D.PALONE - #4 OR 6 NO`S 3 & 5 - UNCOUPLED BY PERMISSION OF PHRC,4,The Real Way,"Irvine, Justin",86.1,87.8,90.0,90.0,90.0,93.0,90.0,11,19.27,20.27,"5.20,1.40,51.20",73811-73-824,50.0,0,1,0,2,2,"2025-11-10,2025-11-03,2025-10-27",5,86.67,18.75,90.4,92.0,0.4000000000000057,12,10,1.2,86.3,2.0,mea20251121hmpXML.xml,1.0,6,0,2,2,2,0,0,176.14285714285714,Moment Is Here,1.6999999999999982,1.515205023679361,0.72753319414607,0.6107969958957485,0.6097317488106905,0.8129756650809252,0.7509893838036521,-0.2070196678027063,0.7509392614826382,0.1325307011667106,0.7509392614826382,1.0,Recent,6.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,14.0,THE REAL WAY,4.14,,,4.0,1,2,2,0,0,5,3.0,
MEA,10,2025-11-21,3:45 AM,PACE,12000.0,90.0,CD ALL AGES NW $9500 L4 STS AE: NW 7 EXT PM RACES LIFE (3YO`S ALLOWED 25%) MORNING LINE: 5-6-4-3 R.WRENN JR - #3 OR 5 D.PALONE - #4 OR 6 NO`S 3 & 5 - UNCOUPLED BY PERMISSION OF PHRC,5,Moment Is Here,"Wrenn, Ronnie Jr",88.6,87.9,90.0,90.0,90.0,92.0,90.0,10,6.27,7.27,"8.40,4.20,6.20",2277-24237-?,56.0,0,0,1,0,1,"2025-04-21,2025-04-07,2025-03-25",2,89.0,19.0,89.7,89.0,-0.2999999999999971,16,10,1.6,89.0,3.0,mea20251121hmpXML.xml,3.0,6,0,2,2,2,0,0,176.14285714285714,Moment Is Here,1.6999999999999982,1.515205023679361,0.8046958056464178,0.6107969958957485,0.2540548953377864,0.8129756650809252,1.6964796152111303,1.2421180068162374,1.802254227558332,0.6982105232197447,1.802254227558332,1.0,Recent,7.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,14.0,MOMENT IS HERE,10.0,2UP,LI,7.0,1,2,2,1,2,8,1.0,LIKELY_SECOND
MEA,10,2025-11-21,3:45 AM,PACE,12000.0,90.0,CD ALL AGES NW $9500 L4 STS AE: NW 7 EXT PM RACES LIFE (3YO`S ALLOWED 25%) MORNING LINE: 5-6-4-3 R.WRENN JR - #3 OR 5 D.PALONE - #4 OR 6 NO`S 3 & 5 - UNCOUPLED BY PERMISSION OF PHRC,6,Out Of Ice,"Palone, Dave",83.1,85.9,88.0,83.0,88.0,89.0,83.0,13,19.38,20.38,"6.15,50.10,1.90",1X141-513253,70.0,0,3,1,3,3,"2025-11-08,2025-11-01,2025-10-23",10,81.4,18.0,82.9,82.0,-7.099999999999994,6,10,0.6,85.0,1.0,mea20251121hmpXML.xml,3.0,0,0,0,0,0,0,0,176.14285714285714,Moment Is Here,1.6999999999999982,1.515205023679361,-0.7385564243604085,-0.1665809988806597,-0.8129756650809257,-1.6767623092294015,-0.3835988938853217,1.2421180068162374,-0.3003757045930554,-0.71598903191284,-0.3003757045930554,1.0,Recent,1.0,5.0,7.0,5.0,5.0,4.0,4.0,5.0,14.0,OUT OF ICE,0.74,,LI,2.0,1,1,2,0,2,6,2.0,
MEA,10,2025-11-21,3:45 AM,PACE,12000.0,90.0,CD ALL AGES NW $9500 L4 STS AE: NW 7 EXT PM RACES LIFE (3YO`S ALLOWED 25%) MORNING LINE: 5-6-4-3 R.WRENN JR - #3 OR 5 D.PALONE - #4 OR 6 NO`S 3 & 5 - UNCOUPLED BY PERMISSION OF PHRC,7,Mantador,"Indof, Jeremy",81.5,85.1,92.0,90.0,92.0,96.0,90.0,7,9.83,10.83,"27.60,0.10,1.80",1-222-44331-3,80.0,0,1,1,0,5,"2025-11-14,2025-10-31,2025-10-24",7,89.2,11.75,90.3,90.0,0.2999999999999971,5,10,0.5,82.9,0.0,mea20251121hmpXML.xml,2.0,6,0,2,2,2,0,0,176.14285714285714,Moment Is Here,1.6999999999999982,1.515205023679361,-1.3558573163631478,1.3881749906721568,1.6767623092294026,0.8129756650809252,-0.9887126419861056,0.5175491695067655,-1.351690670668749,-0.8574089874260985,-1.351690670668749,0.0,Fresh,2.0,1.0,1.0,1.0,6.0,6.0,1.0,7.0,15.0,MANTADOR,3.53,2UP,,3.0,1,0,2,1,0,4,6.0,
MEA,11,2025-11-21,4:05 AM,PACE,9000.0,85.0,"CD CLAIM 3YO& UP NW 10 EXT PM`S LIFE AE: PA SIRED/OWNED NW 11 EXT PM`S CLAIM PRICE: $30,000 W/A MORNING LINE: 1-7-5-3 R.WRENN JR - #1 OR 5 NO`S 1 & 5 - UNCOUPLED BY PERMISSION OF PHRC",1,Lou Vuitton,"Wrenn, Ronnie Jr",84.4,83.8,86.0,85.0,86.0,90.0,85.0,7,2.23,3.23,"2.80,1.80,2.10",224-31X33-1-51,80.0,0,2,0,1,6,"2025-11-14,2025-11-07,2025-10-24",9,83.6,12.0,84.6,85.0,-0.4000000000000057,25,10,2.5,84.9,1.0,mea20251121hmpXML.xml,3.0,6,0,2,2,2,0,0,164.71428571428572,Lou Vuitton,2.0333333333333314,0.5045302504907302,2.098314067931425,0.766561380227316,0.7010570562145076,0.6781816228628208,1.25351203191762,1.2349939611324474,-0.3003757045930554,1.8907481091739569,-0.3003757045930554,0.0,Fresh,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,19.0,LOU VUITTON,3.72,3UP,,3.0,2,1,2,2,0,7,1.0,LIKELY_SECOND
MEA,11,2025-11-21,4:05 AM,PACE,9000.0,85.0,"CD CLAIM 3YO& UP NW 10 EXT PM`S LIFE AE: PA SIRED/OWNED NW 11 EXT PM`S CLAIM PRICE: $30,000 W/A MORNING LINE: 1-7-5-3 R.WRENN JR - #1 OR 5 NO`S 1 & 5 - UNCOUPLED BY PERMISSION OF PHRC",2,Smokin Joe Hanover,"Shaw, Chris",76.6,80.5,82.0,82.0,82.0,84.0,82.0,7,35.33,36.33,"62.90,27.20,15.90",576442?5?-4,12.0,0,1,0,2,0,"2025-11-14,2025-10-31,2025-10-24",3,83.0,7.6,82.1,83.0,-2.9000000000000057,3,10,0.3,74.6,1.0,mea20251121hmpXML.xml,0.0,0,0,0,0,0,0,0,164.71428571428572,Lou Vuitton,2.0333333333333314,0.5045302504907302,-1.154776869599856,-0.209062194607451,-0.4767187982258659,0.0308264374028546,-0.7956423675644739,-1.1227217828476797,-0.3003757045930554,-0.8561878230221691,-0.3003757045930554,0.0,Fresh,7.0,5.0,5.0,5.0,7.0,6.0,4.0,7.0,4.0,SMOKIN JOE HANOVER,0.0,2UP,,1.0,1,2,2,1,0,6,2.0,
MEA,11,2025-11-21,4:05 AM,PACE,9000.0,85.0,"CD CLAIM 3YO& UP NW 10 EXT PM`S LIFE AE: PA SIRED/OWNED NW 11 EXT PM`S CLAIM PRICE: $30,000 W/A MORNING LINE: 1-7-5-3 R.WRENN JR - #1 OR 5 NO`S 1 & 5 - UNCOUPLED BY PERMISSION OF PHRC",3,Brooklyn Wolf,"Indof, Jeremy",81.1,81.5,82.0,83.0,82.0,88.0,83.0,7,6.4,7.4,"12.20,0.80,6.20",3356-422215,60.0,0,0,1,0,5,"2025-11-14,2025-11-07,2025-10-31",6,79.25,9.0,82.7,83.5,-2.299999999999997,10,10,1.0,81.1,1.0,mea20251121hmpXML.xml,2.0,2,0,0,2,0,0,0,164.71428571428572,Lou Vuitton,2.0333333333333314,0.5045302504907302,-0.1689917370146185,-0.209062194607451,0.3084651047343831,0.2466114992228433,0.3865620936751939,0.4490887131390718,-0.3003757045930554,0.0178372463129617,-0.3003757045930554,0.0,Fresh,5.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,11.0,BROOKLYN WOLF,8.03,,,5.0,1,2,2,0,0,5,4.0,
MEA,11,2025-11-21,4:05 AM,PACE,9000.0,85.0,"CD CLAIM 3YO& UP NW 10 EXT PM`S LIFE AE: PA SIRED/OWNED NW 11 EXT PM`S CLAIM PRICE: $30,000 W/A MORNING LINE: 1-7-5-3 R.WRENN JR - #1 OR 5 NO`S 1 & 5 - UNCOUPLED BY PERMISSION OF PHRC",4,Samson Blue Chip,"Irvine, Justin",78.2,81.3,81.0,84.0,81.0,84.0,84.0,7,69.3,70.3,"59.70,93.20,55.00",2873?-26-4-53,44.0,0,1,0,2,1,"2025-11-14,2025-11-07,2025-10-24",4,83.5,7.4,84.0,84.0,-1.0,5,10,0.5,76.3,2.0,mea20251121hmpXML.xml,1.0,0,0,0,0,0,0,0,164.71428571428572,Lou Vuitton,2.0333333333333314,0.5045302504907302,-0.3661487635316688,-0.4529680883161428,-0.4767187982258659,0.462396561042832,-0.3753030035681453,-0.3368165348543039,0.7509392614826382,-0.6064663746407032,0.7509392614826382,0.0,Fresh,6.0,5.0,3.0,5.0,4.0,5.0,6.0,6.0,7.0,SAMSON BLUE CHIP,10.0,3UP,,7.0,0,2,2,2,0,6,2.0,
MEA,11,2025-11-21,4:05 AM,PACE,9000.0,85.0,"CD CLAIM 3YO& UP NW 10 EXT PM`S LIFE AE: PA SIRED/OWNED NW 11 EXT PM`S CLAIM PRICE: $30,000 W/A MORNING LINE: 1-7-5-3 R.WRENN JR - #1 OR 5 NO`S 1 & 5 - UNCOUPLED BY PERMISSION OF PHRC",5,Quick Pittstop,"Burke, Bradley",80.1,81.5,84.0,79.0,84.0,87.0,79.0,17,1.12,2.12,"0.05,0.20,3.10",8-?X53-81161-1,56.0,0,0,0,1,6,"2025-11-04,2025-10-21,2025-10-12",7,77.75,11.5,79.2,77.5,-5.799999999999997,5,10,0.5,83.1,3.0,mea20251121hmpXML.xml,0.0,2,0,0,2,0,0,0,164.71428571428572,Lou Vuitton,2.0333333333333314,0.5045302504907302,-0.1689917370146185,0.2787495928099324,0.1121691289943209,-0.6165287480571114,0.1238499911774899,-1.1227217828476797,1.802254227558332,-0.6064663746407032,1.802254227558332,2.0,Layoff,2.0,3.0,6.0,4.0,4.0,4.0,3.0,3.0,12.0,QUICK PITTSTOP,9.69,2UP,,6.0,0,2,2,1,0,5,4.0,
